"_id",FID,FID_1,OBJECTID,StopId,StopName,Lon,Lat,Comments,tpField00,FacingDir,CurbType,InService,Bench,Shelter,Lighting,Garbage,Telephone,SignPost,Bicycle,Transfer,UserShort3,UserShort4,UserShort5,tpField01,tpField02,tpField03,tpField04,tpField05,tpField06,tpField07,tpField08,tpField09,LineAbbr,LineName,LineType,LineList,GlobalID,CreationDa,Creator,EditDate,Editor
5ef38bcf5199de5f27cfbd9c,0,296.000000000000000,296.000000000000000,36.000000000000000,HANSON ST & E MAIN ST,-82779030.000000000000000,39956666.000000000000000," ",Far,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000," ",0," "," ",0," ",0,0,0,002,E MAIN/N HIGH,FX,002,eeffa5c9-c8af-4c9d-9adc-a12a72e40c9a,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbde4,72,160.000000000000000,160.000000000000000,1178.000000000000000,N HIGH ST & E RUSSELL ST,-83003188.000000000000000,39975825.000000000000000," ",Far,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000," ",1," "," ",0," ",1,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 005, 121, 131",fa0a8a9c-637f-4924-b31d-d8e07738e3be,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbde5,73,161.000000000000000,161.000000000000000,1179.000000000000000,N HIGH ST & BUTTLES AVE,-83003530.000000000000000,39977556.000000000000000," ",Far,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000," ",1," "," ",0," ",0,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 005, 121, 131",193aa12d-5080-469e-a9a3-4c5ab031aab9,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbde6,74,163.000000000000000,163.000000000000000,1182.000000000000000,N HIGH ST & E 2ND AVE,-83004658.000000000000000,39983318.000000000000000," ",Far,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000," ",1," ",2005,0," ",0,0,0,001,KENNY/LIVINGSTON,FX,"001, 002, 005, 121, 131",e63209b8-28d1-40e2-a361-30e8853c54d0,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbde7,75,164.000000000000000,164.000000000000000,1183.000000000000000,N HIGH ST & E 4TH AVE,-83005031.000000000000000,39985183.000000000000000," ",Nr,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000," ",1," "," ",0," ",1,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 005, 131",fd9b9459-ace6-4914-ad92-4d703147e749,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbde8,76,165.000000000000000,165.000000000000000,1184.000000000000000,N HIGH ST & E 5TH AVE,-83005524.000000000000000,39987609.000000000000000," ",Far,N," ",1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000," ",0," ",2006,0," ",0,0,0,001,KENNY/LIVINGSTON,FX,"001, 002, 102, 131",afe545f2-f335-4ee7-93d8-1e587f952cc2,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbde9,77,166.000000000000000,166.000000000000000,1185.000000000000000,N HIGH ST & E 6TH AVE,-83005819.000000000000000,39989174.000000000000000,relocated 2/2010,Far,N," ",1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000," ",1," ",2004,0," ",1,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 131",605085c4-220a-42f3-b95d-e70791bef841,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbdea,78,167.000000000000000,167.000000000000000,1186.000000000000000,N HIGH ST & EUCLID AVE,-83006225.000000000000000,39991224.000000000000000," ",Nr,N," ",1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000," ",1," "," ",0," ",0,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 131",1eaf204c-eed5-4757-bf25-d754dfa6b013,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbdeb,79,169.000000000000000,169.000000000000000,1188.000000000000000,N HIGH ST & CHITTENDEN AVE,-83007178.000000000000000,39996020.000000000000000," ",Far,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000," ",1," "," ",0," ",0,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 102, 131",846c63ee-5481-4409-b295-0b302532f9f8,,COTA1974,,COTA1974
5ef38bcf5199de5f27cfbdec,80,170.000000000000000,170.000000000000000,1189.000000000000000,N HIGH ST & E 13TH AVE,-83007506.000000000000000,39997729.000000000000000," ",Nr,N," ",1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000," ",1," "," ",0," ",0,0,1,001,KENNY/LIVINGSTON,FX,"001, 002, 031, 131",5dc659c0-81e4-417f-84ee-10fb4dcec75b,,COTA1974,,COTA1974
